Orion,246391,29711,28444,598396,7925461,20531856,8078527,595726,7923264,1664612,7923262,593909,437277,9172244,7605879,2945127,22913,8098331,3912189
Orion,246391,7977283,28444,598396,7925461,20531856,8078527,595726,7923264,1664612,7923262,593909,437277,9172244,594662,7633111,22913,8098331,3912189
Orion,6962893,20531788,7928808,1698661,20531834,7576950,29762,385,598369,1985694,1750795,20531857,597156,20531864,598526,3755130,598510,221568,1664543
Orion,32552,20531788,7928808,1698661,20531834,7576950,29762,385,598369,1985694,1750795,20531857,597156,7863132,598526,3755130,3659437,221568,1664543
Orion,3755870,132264,28444,598396,7925461,20531856,8078527,595726,8148486,1664612,7923262,593909,437277,9172244,23197,7633111,22913,594269,3912189
Orion,3755870,7963009,28444,598396,7925461,20531856,8078527,595726,8148486,1664612,7923262,593909,437277,9172244,7605879,2945127,22913,594269,3912189
Orion,8129697,132264,28444,598396,7925461,20531856,8078527,595726,8148486,1664612,7923262,593909,437277,9172244,594662,2945127,22913,594269,3912189
Orion,8129697,7963009,28444,598396,7925461,20531856,8078527,595726,594276,1664612,7923262,593909,437277,9172244,7605879,2945127,369,594269,3912189
Orion,2000715,20531788,7928808,1698661,20531834,131872,29762,5168212,598369,1985694,1750795,20531857,597156,20531864,598526,3755130,7641774,131883,26101
Orion,2000715,29752,7928808,1698661,20531834,598361,29762,385,598369,1985694,1750795,20531857,597156,7863132,20531879,7641774,221563,8025112,1664543
Orion,2000715,29751,221416,20531789,20531834,598361,18193003,29783,598369,1985694,1750795,20531857,597156,221571,2000662,598521,34932,8025112,5877079
Orion,29669,132264,28444,598396,7925461,20531856,8078527,595726,279749,1664612,7923262,593909,437277,9172244,23197,7633111,22913,594269,3912189
Orion,29669,7963009,28444,598396,7925461,20531856,8078527,595726,7619993,1664612,7923262,593909,437277,9172244,23197,7633111,22913,594269,3912189
Orion,29669,29710,28444,598396,7925461,20531856,8078527,595726,8148486,1664612,7923262,593909,437277,9172244,23197,7633111,22913,594269,3912189
Orion,29669,7923252,28444,598396,7925461,20531856,8078527,595726,7619993,1664612,7923262,593909,437277,9172244,23197,7633111,22913,594269,3912189
Orion,29669,652525,28444,598396,7925461,20531856,8078527,595726,7923264,1664612,7923262,593909,437277,9172244,23197,7633111,22913,594269,3912189
Orion,29669,18250785,28444,598396,7925461,20531856,8078527,595726,7923264,1664612,7923262,593909,437277,9172244,23197,7633111,22913,594269,3912189
Orion,29669,18250785,28444,598396,7925461,20531856,8078527,595726,7923264,1664612,7923262,593909,437277,9172244,23197,7633111,22913,594269,3912189
Orion,29669,251659,28444,598396,7925461,20531856,8078527,595726,7923264,1664612,7923262,593909,437277,9172244,23197,7633111,22913,594269,3912189
Orion,29669,251659,28444,598396,7925461,20531856,8078527,595726,7923264,1664612,7923262,593909,437277,9172244,23197,7633111,22913,594269,3912189
Orion,29669,7647493,28444,598396,7925461,20531856,8078527,595726,7923264,1664612,7923262,593909,437277,9172244,23197,7633111,22913,594269,3912189
Orion,29669,29711,28444,598396,7925461,20531856,8078527,595726,7923264,1664612,7923262,593909,437277,9172244,594662,7633111,22913,594269,3912189
Orion,29669,7977283,28444,598396,7925461,20531856,8078527,595726,7923264,1664612,7923262,593909,437277,9172244,23197,7633111,22913,594269,3912189
Orion,6959518,132264,28444,598396,7925461,20531856,8078527,595726,279749,1664612,7923262,593909,437277,9172244,23197,7633111,22913,594269,3912189
